@relation house_data

@attribute sizeMeters numeric real
@attribute furnished {yes, no}
@attribute hasLift {yes, no}
@attribute ownerType {individual, estate}
@attribute legalized {me_hipoteke, pa_hipoteke}
@attribute buildingyear numeric
@attribute city {1AliDemi_TreguElektrik, 1Poligrafiku_Autotraktoret_Shkoze, 10Qender–Posta_LidhjaShkrimtareve,10Rr.Durresit_Prokuroria,11Instituti_Kamez_Paskuqan,11Laprake_Spitaliushtarak_Dogana,2Pazariiri_9katshet_Barrikada,2Piramida_ETC_TVSH_Stadiumi,2QytetiStudenti_Sauk,2Rr.eElbasanit_ShkollaBaletit,2TEG_Lunder_Farke_MjullBathore,3Fresku_Linze_Dajt,3Ministriaejashtme_Brryli,3Xhamlliku_Oxhaku_Profarma,4Kinostudio_Porcelan,4Spitali_Allias_Tufine,5Blloku,5KomunaParisit_KristalCenter,5Liqeni_Rr.Kosovareve_PetroNini,5Liqenithate_KopshtiBotanik,5Selite_KodraeDiellit,5StadiumiDinamo_SheshiWillson,5VasilShanto_BllokuVilaveSelite,6Astir_Unazaere_TeodorKeko,6Kombinat_Vaqarr_Ndroq,6PallatimeShigjeta_Delijorgji,6Yzberisht_MistoMame,7BllokuAmbasadave_Inxh.Ndertimit,7Ekspozita_GjykataRrethit,7FushaAviacionit,7MyslymShyri_DrejtoriaPolicise,7Parku_Globe_FabrikaBukes,7Rr.eKavajes_21Dhjetori,8ConcordCenter_5Maji,8Medreseja_TreguIndustrial,8Rr.Bardhyl_SiriKodra_RizaCerova,8Selvia_Rr.eDibres_Gj.Partizani,9DonBosko_JordanMisja,9Qender,9Rr.Fortuzi_MinePeza,9StacioniTrenit_ZoguiZi}
@attribute type {one_plus_one, two_plus_one}
@attribute price numeric


@data
120,no,yes,estate,me_hipoteke,2020,5Liqenithate_KopshtiBotanik,two_plus_one,163000
120,no,yes,estate,me_hipoteke,2020,5Liqenithate_KopshtiBotanik,two_plus_one,230000
43,no,yes,estate,me_hipoteke,2020,5Blloku,one_plus_one,75000
77,no,yes,estate,me_hipoteke,2020,8Rr.Bardhyl_SiriKodra_RizaCerova,two_plus_one,75000
134,no,yes,estate,me_hipoteke,2020,5Selite_KodraeDiellit,two_plus_one,93000
105,no,yes,estate,me_hipoteke,2020,5Selite_KodraeDiellit,two_plus_one,105000
142,no,yes,estate,me_hipoteke,2020,5Liqenithate_KopshtiBotanik,two_plus_one,135000
96,no,yes,estate,me_hipoteke,2020,5Selite_KodraeDiellit,two_plus_one,105000
110,no,yes,estate,me_hipoteke,2020,5Liqenithate_KopshtiBotanik,two_plus_one,125000
134,no,yes,estate,me_hipoteke,2020,5Liqenithate_KopshtiBotanik,two_plus_one,140000
132,no,yes,estate,me_hipoteke,2020,5Liqenithate_KopshtiBotanik,two_plus_one,137500
65,no,yes,estate,me_hipoteke,2020,5Selite_KodraeDiellit,two_plus_one,80000
98,no,yes,estate,me_hipoteke,2020,5Selite_KodraeDiellit,two_plus_one,79000
85,no,yes,estate,me_hipoteke,2020,5Liqenithate_KopshtiBotanik,one_plus_one,82900
110,no,yes,estate,me_hipoteke,2020,5Liqenithate_KopshtiBotanik,two_plus_one,125000
77,no,yes,estate,me_hipoteke,2020,5Liqenithate_KopshtiBotanik,one_plus_one,80000
117,no,yes,estate,me_hipoteke,2020,5Liqenithate_KopshtiBotanik,two_plus_one,149000
104,no,yes,estate,me_hipoteke,2020,7Rr.eKavajes_21Dhjetori,two_plus_one,123000
115,no,yes,estate,me_hipoteke,2020,5Selite_KodraeDiellit,two_plus_one,110000
99,no,yes,estate,me_hipoteke,2020,5Liqenithate_KopshtiBotanik,two_plus_one,106000
101,no,yes,estate,me_hipoteke,2020,5Liqenithate_KopshtiBotanik,two_plus_one,85000
85,no,yes,estate,me_hipoteke,2020,5Liqenithate_KopshtiBotanik,two_plus_one,141700
138,no,yes,estate,me_hipoteke,2020,5Selite_KodraeDiellit,two_plus_one,120000
154,no,yes,estate,me_hipoteke,2020,10Rr.Durresit_Prokuroria,one_plus_one,75000
100,no,yes,estate,me_hipoteke,2020,5Selite_KodraeDiellit,two_plus_one,95000
80,no,yes,estate,me_hipoteke,2020,5Selite_KodraeDiellit,one_plus_one,79000
145,no,yes,estate,me_hipoteke,2020,5Liqenithate_KopshtiBotanik,two_plus_one,155000
123,no,yes,estate,me_hipoteke,2020,5Liqenithate_KopshtiBotanik,two_plus_one,187000
90,no,yes,estate,me_hipoteke,2020,5Blloku,two_plus_one,158000
126,no,yes,estate,me_hipoteke,2020,5KomunaParisit_KristalCenter,two_plus_one,175000
110,no,yes,estate,me_hipoteke,2020,7Rr.eKavajes_21Dhjetori,two_plus_one,159500
125,no,yes,estate,me_hipoteke,2020,5Liqeni_Rr.Kosovareve_PetroNini,two_plus_one,224820
116,no,yes,estate,me_hipoteke,2020,5Liqeni_Rr.Kosovareve_PetroNini,two_plus_one,164320
123,no,yes,estate,me_hipoteke,2020,5Liqenithate_KopshtiBotanik,two_plus_one,125000
146,no,yes,estate,me_hipoteke,2020,5Liqenithate_KopshtiBotanik,two_plus_one,155000
116,no,yes,estate,me_hipoteke,2020,5Liqenithate_KopshtiBotanik,two_plus_one,153000
120,no,yes,estate,me_hipoteke,2020,5Liqenithate_KopshtiBotanik,two_plus_one,160000
113,no,yes,estate,me_hipoteke,2020,5KomunaParisit_KristalCenter,two_plus_one,120000
111,no,yes,estate,me_hipoteke,2020,5Selite_KodraeDiellit,two_plus_one,140000
145,no,yes,estate,me_hipoteke,2020,7Rr.eKavajes_21Dhjetori,two_plus_one,125000
79,no,yes,estate,me_hipoteke,2020,7Rr.eKavajes_21Dhjetori,two_plus_one,80000
100,no,yes,estate,me_hipoteke,2020,6Astir_Unazaere_TeodorKeko,two_plus_one,80000
100,no,yes,estate,me_hipoteke,2020,5Blloku,two_plus_one,179000
98,no,yes,estate,me_hipoteke,2020,6Astir_Unazaere_TeodorKeko,two_plus_one,73500
96,no,yes,estate,me_hipoteke,2020,5Selite_KodraeDiellit,two_plus_one,95000
98,no,yes,estate,me_hipoteke,2020,5Liqenithate_KopshtiBotanik,two_plus_one,103000
86,no,yes,estate,me_hipoteke,2020,5Liqenithate_KopshtiBotanik,two_plus_one,103000
140,no,yes,estate,me_hipoteke,2020,5Liqenithate_KopshtiBotanik,two_plus_one,150000
112,no,yes,estate,me_hipoteke,2020,9StacioniTrenit_ZoguiZi,two_plus_one,118000
94,no,yes,estate,me_hipoteke,2020,2Rr.eElbasanit_ShkollaBaletit,two_plus_one,84000
77,no,yes,estate,me_hipoteke,2020,7Rr.eKavajes_21Dhjetori,one_plus_one,115500
100,no,yes,estate,me_hipoteke,2020,5KomunaParisit_KristalCenter,two_plus_one,110000
129,no,yes,estate,me_hipoteke,2020,5Liqenithate_KopshtiBotanik,two_plus_one,129500
5,no,yes,estate,me_hipoteke,2020,5Liqenithate_KopshtiBotanik,two_plus_one,108000
106,no,yes,estate,me_hipoteke,2020,5Selite_KodraeDiellit,two_plus_one,116000
118,no,yes,estate,me_hipoteke,2020,3Fresku_Linze_Dajt,two_plus_one,56000
94,no,yes,estate,me_hipoteke,2020,3Fresku_Linze_Dajt,two_plus_one,64000
64,no,yes,estate,me_hipoteke,2020,3Fresku_Linze_Dajt,one_plus_one,36000
82,no,yes,estate,me_hipoteke,2020,3Fresku_Linze_Dajt,one_plus_one,55000
87,no,yes,estate,me_hipoteke,2020,3Fresku_Linze_Dajt,two_plus_one,55000
54,no,yes,estate,me_hipoteke,2020,3Fresku_Linze_Dajt,one_plus_one,37000
72,no,yes,estate,me_hipoteke,2020,3Fresku_Linze_Dajt,two_plus_one,42000
71,no,yes,estate,me_hipoteke,2020,9DonBosko_JordanMisja,one_plus_one,64000
94,no,yes,estate,me_hipoteke,2020,9DonBosko_JordanMisja,two_plus_one,85000
131,no,yes,estate,me_hipoteke,2020,4Kinostudio_Porcelan,two_plus_one,13119
91,no,yes,estate,me_hipoteke,2020,2QytetiStudenti_Sauk,one_plus_one,58000
95,no,yes,estate,me_hipoteke,2020,9DonBosko_JordanMisja,two_plus_one,76000
90,no,yes,estate,me_hipoteke,2020,5Liqeni_Rr.Kosovareve_PetroNini,two_plus_one,170000
108,no,yes,estate,me_hipoteke,2020,7Rr.eKavajes_21Dhjetori,two_plus_one,103000
68,no,yes,estate,me_hipoteke,2020,9DonBosko_JordanMisja,one_plus_one,68000
90,no,yes,estate,me_hipoteke,2020,9DonBosko_JordanMisja,two_plus_one,81000
61,no,yes,estate,me_hipoteke,2020,9DonBosko_JordanMisja,one_plus_one,61000
76,no,yes,estate,me_hipoteke,2020,2QytetiStudenti_Sauk,one_plus_one,60000
54,no,yes,estate,me_hipoteke,2020,11Laprake_Spitaliushtarak_Dogana,one_plus_one,38000
86,no,yes,estate,me_hipoteke,2020,5Liqenithate_KopshtiBotanik,two_plus_one,103000
104,no,yes,estate,me_hipoteke,2020,5Selite_KodraeDiellit,two_plus_one,140000
58,no,yes,estate,me_hipoteke,2020,1Poligrafiku_Autotraktoret_Shkoze,one_plus_one,52000
61,no,yes,estate,me_hipoteke,2020,9DonBosko_JordanMisja,one_plus_one,61000
70,no,yes,estate,me_hipoteke,2020,1AliDemi_TreguElektrik,one_plus_one,75000
57,no,yes,estate,me_hipoteke,2020,5VasilShanto_BllokuVilaveSelite,two_plus_one,51000
63,no,yes,estate,me_hipoteke,2020,5Selite_KodraeDiellit,two_plus_one,80000
126,no,yes,estate,me_hipoteke,2020,1AliDemi_TreguElektrik,two_plus_one,119000
63,no,yes,estate,me_hipoteke,2020,5Selite_KodraeDiellit,one_plus_one,60000
101,no,yes,estate,me_hipoteke,2020,7Rr.eKavajes_21Dhjetori,two_plus_one,115575
125,no,yes,estate,me_hipoteke,2020,7Rr.eKavajes_21Dhjetori,two_plus_one,149000
124,no,yes,estate,me_hipoteke,2020,7FushaAviacionit,two_plus_one,135000
112,no,yes,estate,me_hipoteke,2020,9DonBosko_JordanMisja,two_plus_one,120000
68,no,yes,estate,me_hipoteke,2020,3Fresku_Linze_Dajt,one_plus_one,45000
103,no,yes,estate,me_hipoteke,2020,9DonBosko_JordanMisja,two_plus_one,84000
69,no,yes,estate,me_hipoteke,2020,1Poligrafiku_Autotraktoret_Shkoze,one_plus_one,52000
62,no,yes,estate,me_hipoteke,2020,9DonBosko_JordanMisja,one_plus_one,56000
58,no,yes,estate,me_hipoteke,2020,9DonBosko_JordanMisja,one_plus_one,52000
81,no,yes,estate,me_hipoteke,2020,1Poligrafiku_Autotraktoret_Shkoze,two_plus_one,61000
48,no,yes,estate,me_hipoteke,2020,5Liqenithate_KopshtiBotanik,one_plus_one,50000
92,no,yes,estate,me_hipoteke,2020,1AliDemi_TreguElektrik,two_plus_one,87000
100,no,yes,estate,me_hipoteke,2020,5Blloku,two_plus_one,250000
60,no,yes,estate,me_hipoteke,2020,7MyslymShyri_DrejtoriaPolicise,two_plus_one,80000
102,no,yes,estate,me_hipoteke,2020,6Astir_Unazaere_TeodorKeko,two_plus_one,80000
137,no,yes,estate,me_hipoteke,2020,5Liqenithate_KopshtiBotanik,two_plus_one,165000
104,no,yes,estate,me_hipoteke,2020,5Selite_KodraeDiellit,two_plus_one,140000
67,no,yes,estate,me_hipoteke,2020,1Poligrafiku_Autotraktoret_Shkoze,one_plus_one,50000
60,no,yes,estate,me_hipoteke,2020,1Poligrafiku_Autotraktoret_Shkoze,one_plus_one,45000
58,no,yes,estate,me_hipoteke,2020,1Poligrafiku_Autotraktoret_Shkoze,two_plus_one,44000
68,no,yes,estate,me_hipoteke,2020,1Poligrafiku_Autotraktoret_Shkoze,one_plus_one,51000
21,no,yes,estate,me_hipoteke,2020,8Selvia_Rr.eDibres_Gj.Partizani,two_plus_one,220000
96,no,yes,estate,me_hipoteke,2020,8Medreseja_TreguIndustrial,two_plus_one,78000
126,no,yes,estate,me_hipoteke,2020,2Pazariiri_9katshet_Barrikada,two_plus_one,120000
75,no,yes,estate,me_hipoteke,2020,7Rr.eKavajes_21Dhjetori,two_plus_one,65000
63,no,yes,estate,me_hipoteke,2020,9DonBosko_JordanMisja,one_plus_one,63000
63,no,yes,estate,me_hipoteke,2020,8Rr.Bardhyl_SiriKodra_RizaCerova,one_plus_one,53000
54,no,yes,estate,me_hipoteke,2020,9StacioniTrenit_ZoguiZi,one_plus_one,41000
116,no,yes,estate,me_hipoteke,2020,3Fresku_Linze_Dajt,two_plus_one,85000
95,no,yes,estate,me_hipoteke,2020,3Fresku_Linze_Dajt,two_plus_one,60000
90,no,yes,estate,me_hipoteke,2020,3Fresku_Linze_Dajt,two_plus_one,58000
139,no,yes,estate,me_hipoteke,2020,3Fresku_Linze_Dajt,one_plus_one,47000
100,no,yes,estate,me_hipoteke,2020,3Fresku_Linze_Dajt,two_plus_one,55000
88,no,yes,estate,me_hipoteke,2020,3Fresku_Linze_Dajt,two_plus_one,49000
92,no,yes,estate,me_hipoteke,2020,1Poligrafiku_Autotraktoret_Shkoze,two_plus_one,40000
89,no,yes,estate,me_hipoteke,2020,3Fresku_Linze_Dajt,two_plus_one,49000
90,no,yes,estate,me_hipoteke,2020,3Fresku_Linze_Dajt,one_plus_one,58000
102,no,yes,estate,me_hipoteke,2020,3Fresku_Linze_Dajt,two_plus_one,60000
198,no,yes,estate,me_hipoteke,2020,3Fresku_Linze_Dajt,two_plus_one,118000
104,no,yes,estate,me_hipoteke,2020,3Fresku_Linze_Dajt,one_plus_one,60000
104,no,yes,estate,me_hipoteke,2020,3Fresku_Linze_Dajt,two_plus_one,57500
66,no,yes,estate,me_hipoteke,2020,2Rr.eElbasanit_ShkollaBaletit,two_plus_one,52500
76,no,yes,estate,me_hipoteke,2020,5VasilShanto_BllokuVilaveSelite,two_plus_one,91000
63,no,yes,estate,me_hipoteke,2020,9DonBosko_JordanMisja,one_plus_one,63000
57,no,yes,estate,me_hipoteke,2020,9StacioniTrenit_ZoguiZi,two_plus_one,55000
68,no,yes,estate,me_hipoteke,2020,9DonBosko_JordanMisja,one_plus_one,68000
102,no,yes,estate,me_hipoteke,2020,9DonBosko_JordanMisja,two_plus_one,102000
95,no,yes,estate,me_hipoteke,2020,3Fresku_Linze_Dajt,two_plus_one,45000
79,no,yes,estate,me_hipoteke,2020,7Rr.eKavajes_21Dhjetori,two_plus_one,80000
76,no,yes,estate,me_hipoteke,2020,5KomunaParisit_KristalCenter,one_plus_one,59000
135,no,yes,estate,me_hipoteke,2020,5Liqeni_Rr.Kosovareve_PetroNini,two_plus_one,219300
132,no,yes,estate,me_hipoteke,2020,5Liqeni_Rr.Kosovareve_PetroNini,two_plus_one,212500
103,no,yes,estate,me_hipoteke,2020,5Liqeni_Rr.Kosovareve_PetroNini,two_plus_one,174000
121,no,yes,estate,me_hipoteke,2020,5VasilShanto_BllokuVilaveSelite,two_plus_one,110000
113,no,yes,estate,me_hipoteke,2020,4Spitali_Allias_Tufine,two_plus_one,57000
123,no,yes,estate,me_hipoteke,2020,1AliDemi_TreguElektrik,two_plus_one,160000
60,no,yes,estate,me_hipoteke,2020,8Rr.Bardhyl_SiriKodra_RizaCerova,two_plus_one,60000
94,no,yes,estate,me_hipoteke,2020,5Liqenithate_KopshtiBotanik,two_plus_one,110000
70,no,yes,estate,me_hipoteke,2020,9DonBosko_JordanMisja,one_plus_one,60000
120,no,yes,estate,me_hipoteke,2020,9DonBosko_JordanMisja,two_plus_one,113000
70,no,yes,estate,me_hipoteke,2020,2Rr.eElbasanit_ShkollaBaletit,one_plus_one,85000
60,no,yes,estate,me_hipoteke,2020,9Rr.Fortuzi_MinePeza,one_plus_one,60000
92,no,yes,estate,me_hipoteke,2020,6Yzberisht_MistoMame,two_plus_one,57000
60,no,yes,estate,me_hipoteke,2020,9Rr.Fortuzi_MinePeza,one_plus_one,60000
75,no,yes,estate,me_hipoteke,2020,9DonBosko_JordanMisja,one_plus_one,57000
80,no,yes,estate,me_hipoteke,2020,6Yzberisht_MistoMame,two_plus_one,56000
66,no,yes,estate,me_hipoteke,2020,1AliDemi_TreguElektrik,one_plus_one,56800
98,no,yes,estate,me_hipoteke,2020,7Rr.eKavajes_21Dhjetori,two_plus_one,95000
70,no,yes,estate,me_hipoteke,2020,1AliDemi_TreguElektrik,one_plus_one,51000
103,no,yes,estate,me_hipoteke,2020,3Ministriaejashtme_Brryli,two_plus_one,99000
103,no,yes,estate,me_hipoteke,2020,3Ministriaejashtme_Brryli,two_plus_one,99000
94,no,yes,estate,me_hipoteke,2020,8Rr.Bardhyl_SiriKodra_RizaCerova,two_plus_one,121500
96,no,yes,estate,me_hipoteke,2020,2Rr.eElbasanit_ShkollaBaletit,two_plus_one,135000
57,no,yes,estate,me_hipoteke,2020,1AliDemi_TreguElektrik,one_plus_one,49000
98,no,yes,estate,me_hipoteke,2020,8Selvia_Rr.eDibres_Gj.Partizani,two_plus_one,139000
100,no,yes,estate,me_hipoteke,2020,9StacioniTrenit_ZoguiZi,two_plus_one,93000
117,no,yes,estate,me_hipoteke,2020,3Fresku_Linze_Dajt,two_plus_one,65000
89,no,yes,estate,me_hipoteke,2020,3Fresku_Linze_Dajt,two_plus_one,60000
110,no,yes,estate,me_hipoteke,2020,2Pazariiri_9katshet_Barrikada,two_plus_one,185000
97,no,yes,estate,me_hipoteke,2020,3Fresku_Linze_Dajt,two_plus_one,53000
89,no,yes,estate,me_hipoteke,2020,9DonBosko_JordanMisja,two_plus_one,72000
65,no,yes,estate,me_hipoteke,2020,6Yzberisht_MistoMame,one_plus_one,42500
80,no,yes,estate,me_hipoteke,2020,9DonBosko_JordanMisja,two_plus_one,73000
72,no,yes,estate,me_hipoteke,2020,6Astir_Unazaere_TeodorKeko,two_plus_one,52000
59,no,yes,estate,me_hipoteke,2020,5Liqeni_Rr.Kosovareve_PetroNini,one_plus_one,88035
112,no,yes,estate,me_hipoteke,2020,6Yzberisht_MistoMame,two_plus_one,80000
53,no,yes,estate,me_hipoteke,2020,3Fresku_Linze_Dajt,one_plus_one,32000
76,no,yes,estate,me_hipoteke,2020,9DonBosko_JordanMisja,one_plus_one,66400
70,no,yes,estate,me_hipoteke,2020,9DonBosko_JordanMisja,one_plus_one,60000
107,no,yes,estate,me_hipoteke,2020,3Fresku_Linze_Dajt,two_plus_one,65000
50,no,yes,estate,me_hipoteke,2020,3Xhamlliku_Oxhaku_Profarma,one_plus_one,52000
65,no,yes,estate,me_hipoteke,2020,5Selite_KodraeDiellit,one_plus_one,60000
80,no,yes,estate,me_hipoteke,2020,6Yzberisht_MistoMame,two_plus_one,56000
62,no,yes,estate,me_hipoteke,2020,5StadiumiDinamo_SheshiWillson,one_plus_one,75000
105,no,yes,estate,me_hipoteke,2020,2Rr.eElbasanit_ShkollaBaletit,two_plus_one,185000
106,no,yes,estate,me_hipoteke,2020,5StadiumiDinamo_SheshiWillson,two_plus_one,159000
96,no,yes,estate,me_hipoteke,2020,9DonBosko_JordanMisja,two_plus_one,115000
99,no,yes,estate,me_hipoteke,2020,7Rr.eKavajes_21Dhjetori,two_plus_one,128000
85,no,yes,estate,me_hipoteke,2020,9StacioniTrenit_ZoguiZi,two_plus_one,90000
109,no,yes,estate,me_hipoteke,2020,11Laprake_Spitaliushtarak_Dogana,two_plus_one,99190
67,no,yes,estate,me_hipoteke,2020,5VasilShanto_BllokuVilaveSelite,one_plus_one,66500
130,no,yes,estate,me_hipoteke,2020,7Rr.eKavajes_21Dhjetori,two_plus_one,128000
130,no,yes,estate,me_hipoteke,2020,7Rr.eKavajes_21Dhjetori,two_plus_one,128000
61,no,yes,estate,me_hipoteke,2020,5Blloku,one_plus_one,56000
75,no,yes,estate,me_hipoteke,2020,9DonBosko_JordanMisja,one_plus_one,52000
71,no,yes,estate,me_hipoteke,2020,9DonBosko_JordanMisja,one_plus_one,60000
61,no,yes,estate,me_hipoteke,2020,6Yzberisht_MistoMame,one_plus_one,38000
105,no,yes,estate,me_hipoteke,2020,7MyslymShyri_DrejtoriaPolicise,two_plus_one,170000
105,no,yes,estate,me_hipoteke,2020,7MyslymShyri_DrejtoriaPolicise,two_plus_one,170000
94,no,yes,estate,me_hipoteke,2020,8Selvia_Rr.eDibres_Gj.Partizani,two_plus_one,112000
120,no,yes,estate,me_hipoteke,2020,9DonBosko_JordanMisja,two_plus_one,113000
114,no,yes,estate,me_hipoteke,2020,9DonBosko_JordanMisja,two_plus_one,117000
95,no,yes,estate,me_hipoteke,2020,5KomunaParisit_KristalCenter,two_plus_one,89000
112,no,yes,estate,me_hipoteke,2020,11Laprake_Spitaliushtarak_Dogana,two_plus_one,89000
75,no,yes,estate,me_hipoteke,2020,1AliDemi_TreguElektrik,one_plus_one,68000
94,no,yes,estate,me_hipoteke,2020,3Fresku_Linze_Dajt,two_plus_one,62000
102,no,yes,estate,me_hipoteke,2020,3Fresku_Linze_Dajt,two_plus_one,52000
89,no,yes,estate,me_hipoteke,2020,3Fresku_Linze_Dajt,two_plus_one,49000
95,no,yes,estate,me_hipoteke,2020,6Astir_Unazaere_TeodorKeko,two_plus_one,55000
89,no,yes,estate,me_hipoteke,2020,5StadiumiDinamo_SheshiWillson,two_plus_one,177000
98,no,yes,estate,me_hipoteke,2020,7Rr.eKavajes_21Dhjetori,two_plus_one,105000
50,no,yes,estate,me_hipoteke,2020,3Xhamlliku_Oxhaku_Profarma,one_plus_one,52000
65,no,yes,estate,me_hipoteke,2020,5Selite_KodraeDiellit,one_plus_one,60000
64,no,yes,estate,me_hipoteke,2020,8Selvia_Rr.eDibres_Gj.Partizani,two_plus_one,50000
90,no,yes,estate,me_hipoteke,2020,5Liqeni_Rr.Kosovareve_PetroNini,two_plus_one,125000
102,no,yes,estate,me_hipoteke,2020,6Yzberisht_MistoMame,two_plus_one,65000
67,no,yes,estate,me_hipoteke,2020,11Laprake_Spitaliushtarak_Dogana,one_plus_one,60000
72,no,yes,estate,me_hipoteke,2020,9StacioniTrenit_ZoguiZi,one_plus_one,75000
97,no,yes,estate,me_hipoteke,2020,9DonBosko_JordanMisja,two_plus_one,88000
75,no,yes,estate,me_hipoteke,2020,9DonBosko_JordanMisja,one_plus_one,75000
156,no,yes,estate,me_hipoteke,2020,9StacioniTrenit_ZoguiZi,two_plus_one,150000
8,no,yes,estate,me_hipoteke,2020,9DonBosko_JordanMisja,two_plus_one,102704
5,no,yes,estate,me_hipoteke,2020,9DonBosko_JordanMisja,two_plus_one,92925
96,no,yes,estate,me_hipoteke,2020,9DonBosko_JordanMisja,two_plus_one,94000
5,no,yes,estate,me_hipoteke,2020,9DonBosko_JordanMisja,two_plus_one,103390
67,no,yes,estate,me_hipoteke,2020,4Kinostudio_Porcelan,one_plus_one,46000
80,no,yes,estate,me_hipoteke,2020,1AliDemi_TreguElektrik,one_plus_one,80000
108,no,yes,estate,me_hipoteke,2020,5Selite_KodraeDiellit,two_plus_one,140000
119,no,yes,estate,me_hipoteke,2020,5Liqenithate_KopshtiBotanik,two_plus_one,120000
82,no,yes,estate,me_hipoteke,2020,4Kinostudio_Porcelan,two_plus_one,80500
58,no,yes,estate,me_hipoteke,2020,1AliDemi_TreguElektrik,one_plus_one,62000
73,no,yes,estate,me_hipoteke,2020,4Spitali_Allias_Tufine,two_plus_one,63000
120,no,yes,estate,me_hipoteke,2020,2Rr.eElbasanit_ShkollaBaletit,two_plus_one,132000
56,no,yes,estate,me_hipoteke,2020,3Ministriaejashtme_Brryli,one_plus_one,56000
96,no,yes,estate,me_hipoteke,2020,7Rr.eKavajes_21Dhjetori,two_plus_one,110000
135,no,yes,estate,me_hipoteke,2020,2Rr.eElbasanit_ShkollaBaletit,two_plus_one,123000
76,no,yes,estate,me_hipoteke,2020,4Kinostudio_Porcelan,two_plus_one,49000
110,no,yes,estate,me_hipoteke,2020,3Fresku_Linze_Dajt,two_plus_one,88000
60,no,yes,estate,me_hipoteke,2020,9Rr.Fortuzi_MinePeza,one_plus_one,60000
107,no,yes,estate,me_hipoteke,2020,3Fresku_Linze_Dajt,two_plus_one,65000
76,no,yes,estate,me_hipoteke,2020,9DonBosko_JordanMisja,one_plus_one,60800
50,no,yes,estate,me_hipoteke,2020,3Xhamlliku_Oxhaku_Profarma,one_plus_one,52000
120,no,yes,estate,me_hipoteke,2020,7Rr.eKavajes_21Dhjetori,two_plus_one,130000
83,no,yes,estate,me_hipoteke,2020,2Rr.eElbasanit_ShkollaBaletit,two_plus_one,110000
53,no,yes,estate,me_hipoteke,2020,3Fresku_Linze_Dajt,one_plus_one,32000
134,no,yes,estate,me_hipoteke,2020,7Rr.eKavajes_21Dhjetori,two_plus_one,145000
99,no,yes,estate,me_hipoteke,2020,3Fresku_Linze_Dajt,two_plus_one,62000
96,no,yes,estate,me_hipoteke,2020,8Medreseja_TreguIndustrial,two_plus_one,78000
106,no,yes,estate,me_hipoteke,2020,9DonBosko_JordanMisja,two_plus_one,112000
84,no,yes,estate,me_hipoteke,2020,3Fresku_Linze_Dajt,one_plus_one,57000
66,no,yes,estate,me_hipoteke,2020,9DonBosko_JordanMisja,two_plus_one,170000
62,no,yes,estate,me_hipoteke,2020,5VasilShanto_BllokuVilaveSelite,one_plus_one,46000
130,no,yes,estate,me_hipoteke,2020,9StacioniTrenit_ZoguiZi,two_plus_one,110000
93,no,yes,estate,me_hipoteke,2020,8Medreseja_TreguIndustrial,two_plus_one,82000
58,no,yes,estate,me_hipoteke,2020,11Laprake_Spitaliushtarak_Dogana,one_plus_one,53000
73,no,yes,estate,me_hipoteke,2020,1AliDemi_TreguElektrik,one_plus_one,52000
150,no,yes,estate,me_hipoteke,2020,7FushaAviacionit,two_plus_one,130000
70,no,yes,estate,me_hipoteke,2020,1AliDemi_TreguElektrik,two_plus_one,55000
58,no,yes,estate,me_hipoteke,2020,7Rr.eKavajes_21Dhjetori,one_plus_one,62000
86,no,yes,estate,me_hipoteke,2020,8Rr.Bardhyl_SiriKodra_RizaCerova,two_plus_one,72000
100,no,yes,estate,me_hipoteke,2020,8Medreseja_TreguIndustrial,two_plus_one,106000
68,no,yes,estate,me_hipoteke,2020,3Fresku_Linze_Dajt,one_plus_one,45000
60,no,yes,estate,me_hipoteke,2020,9Rr.Fortuzi_MinePeza,one_plus_one,63500
114,no,yes,estate,me_hipoteke,2020,7Rr.eKavajes_21Dhjetori,two_plus_one,105000
85,no,yes,estate,me_hipoteke,2020,8Medreseja_TreguIndustrial,two_plus_one,77000
67,no,yes,estate,me_hipoteke,2020,5VasilShanto_BllokuVilaveSelite,one_plus_one,66500
100,no,yes,estate,me_hipoteke,2020,8Medreseja_TreguIndustrial,two_plus_one,79760
50,no,yes,estate,me_hipoteke,2020,6Astir_Unazaere_TeodorKeko,one_plus_one,55000
54,no,yes,estate,me_hipoteke,2020,5Liqeni_Rr.Kosovareve_PetroNini,one_plus_one,86400
80,no,yes,estate,me_hipoteke,2020,9StacioniTrenit_ZoguiZi,one_plus_one,70000
100,no,yes,estate,me_hipoteke,2020,3Fresku_Linze_Dajt,two_plus_one,80000
94,no,yes,estate,me_hipoteke,2020,9DonBosko_JordanMisja,one_plus_one,85000
61,no,yes,estate,me_hipoteke,2020,9DonBosko_JordanMisja,one_plus_one,55000
85,no,yes,estate,me_hipoteke,2020,9DonBosko_JordanMisja,two_plus_one,77000
63,no,yes,estate,me_hipoteke,2020,9DonBosko_JordanMisja,one_plus_one,57000
62,no,yes,estate,me_hipoteke,2020,9DonBosko_JordanMisja,one_plus_one,56000
59,no,yes,estate,me_hipoteke,2020,1Poligrafiku_Autotraktoret_Shkoze,one_plus_one,44000
76,no,yes,estate,me_hipoteke,2020,9DonBosko_JordanMisja,two_plus_one,60800
78,no,yes,estate,me_hipoteke,2020,3Fresku_Linze_Dajt,two_plus_one,48500
76,no,yes,estate,me_hipoteke,2020,2Rr.eElbasanit_ShkollaBaletit,two_plus_one,110000
